station_id,is_installed,is_renting,is_returning,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_scooters_available,num_scooters_unavailable,last_reported,num_conventional_available
f834b1ed-0de8-11e7-991c-3863bb43a7d0,1,1,1,12,0,0,3,0,0,0,1770991198,12
e4d5271f-5f76-401b-b7f0-c8dce3c26f10,1,1,1,3,0,0,8,0,0,0,1770991201,3
87b5a8b7-a330-4c51-ab32-7dafa292c88f,1,1,1,3,0,2,14,0,0,0,1770991210,3
f834d260-0de8-11e7-991c-3863bb43a7d0,1,1,1,12,7,0,3,0,0,0,1770991214,5
25d6f87f-7025-48c5-b202-f91511a4ae19,1,1,1,12,1,0,7,0,0,0,1770991231,11
f606593b-3d07-40f2-bc6d-a0eb96588e44,1,1,1,7,0,0,12,0,0,0,1770991235,7
f8348598-0de8-11e7-991c-3863bb43a7d0,1,1,1,8,1,0,10,0,0,0,1770991232,7
38706d8c-8d4b-49f7-b6ed-7688449db261,1,1,1,14,0,0,5,0,0,0,1770991234,14
f834a1de-0de8-11e7-991c-3863bb43a7d0,1,1,1,8,0,0,7,0,0,0,1770991204,8
f834a2a8-0de8-11e7-991c-3863bb43a7d0,1,1,1,13,1,0,6,0,0,0,1770991206,12
1997031876360597884,1,1,1,7,1,0,4,0,0,0,1770991217,6
5410aac7-2ec0-47b6-b728-b99c5137b463,1,1,1,2,0,1,8,0,0,0,1770991217,2
dcd76e42-eebc-4432-9726-cdb3372b0b07,1,1,1,6,0,0,13,0,0,0,1770991219,6
803a0c16-4f81-44f1-8b49-a13fcdda40c1,1,1,1,10,1,2,6,0,0,0,1770991216,9
ec4e1168-25dc-4929-b17b-e4ae578dd888,1,1,1,9,0,0,5,0,0,0,1770991219,9
f8350129-0de8-11e7-991c-3863bb43a7d0,1,1,1,18,0,0,0,0,0,0,1770991220,18
f8350199-0de8-11e7-991c-3863bb43a7d0,1,1,1,18,1,0,1,0,0,0,1770991227,17
2127634714741013228,1,1,1,11,1,0,13,0,0,0,1770991229,10
768433a9-fc30-4485-b136-22d6f8a96f1c,1,1,1,10,2,0,1,0,0,0,1770991230,8
8bc42f7f-753d-4cca-a7d6-0d7c2530ea2c,1,1,1,4,0,0,15,0,0,0,1770991226,4
918335df-fc1a-45c2-9cfc-c5e2e93aecc0,1,1,1,5,0,0,6,0,0,0,1770991241,5
800bde2c-51df-497c-ac2d-bc3a8c00c164,1,1,1,5,0,0,10,0,0,0,1770991241,5
97a1e4e7-a1ff-427a-aaea-48ca0d00bf9c,1,1,1,5,0,0,10,0,0,0,1770991242,5
2028220168245183460,1,1,1,14,0,1,4,0,0,0,1770991242,14
82b41ffb-e284-4e4d-b22a-0cad2bfd4bee,1,1,1,15,0,0,4,0,0,0,1770991238,15
b44b7c3d-c054-4591-92a9-3b96d86050ab,1,1,1,5,2,1,5,0,0,0,1770991239,3
c111ef1a-f276-415d-a95e-8e3c4e3a0c03,1,1,1,11,7,0,4,0,0,0,1770991247,4
a825b55d-3ab3-481f-9c50-d3a7313e6843,1,1,1,5,0,0,14,0,0,0,1770991249,5
1986694622707704150,1,1,1,16,0,0,3,0,0,0,1770991249,16
f8349599-0de8-11e7-991c-3863bb43a7d0,1,1,1,0,0,0,23,0,,,1770991249,0
25489822-e43a-4704-b2a8-d905b78ba77c,1,1,1,11,0,0,3,0,0,0,1770991245,11
f834a67b-0de8-11e7-991c-3863bb43a7d0,1,1,1,5,0,0,14,0,0,0,1770991245,5
1331197c-f6c6-4f4a-a29b-95e580359886,1,1,1,2,0,0,15,0,0,0,1770991245,2
2129149628430547474,1,1,1,0,0,0,16,0,,,1770991249,0
f55cdf0a-3d7b-491c-bed2-7dc0ef2062d5,1,1,1,13,0,0,3,0,0,0,1770991251,13
1919521884659886482,1,1,1,1,0,0,18,0,0,0,1770991252,1
1ef9964d-47ac-4cd4-916e-7c006fa1e605,1,1,1,6,1,0,9,0,0,0,1770991253,5
1976640911178291400,1,1,1,6,1,0,5,0,0,0,1770991253,5
e335fa7c-7adf-4360-9bfa-76b18124a56f,1,1,1,6,3,0,5,0,0,0,1770991253,3
ea00f276-26dc-48ee-b2c8-6e56fd632a2d,1,1,1,10,0,0,9,0,0,0,1770991256,10
4b5de733-9353-4873-9dc2-9558b3cb063a,1,1,1,3,0,0,12,0,0,0,1770991256,3
4d953f0f-13b5-4b3d-b2da-342003ff7cba,1,1,1,4,0,0,7,0,0,0,1770991253,4
f8350d30-0de8-11e7-991c-3863bb43a7d0,1,1,1,3,0,0,16,0,0,0,1770991258,3
f834b928-0de8-11e7-991c-3863bb43a7d0,1,1,1,7,0,0,8,0,0,0,1770991261,7
f83493c0-0de8-11e7-991c-3863bb43a7d0,1,1,1,10,0,3,18,0,0,0,1770991258,10
2124664048772581794,1,1,1,6,0,0,5,0,0,0,1770991261,6
986068c4-d11a-465a-b8d0-bd0960c57f51,1,1,1,2,0,1,12,0,0,0,1770991263,2
f834b183-0de8-11e7-991c-3863bb43a7d0,1,1,1,11,0,1,11,0,0,0,1770991263,11
f8351255-0de8-11e7-991c-3863bb43a7d0,1,1,1,3,0,0,12,0,0,0,1770991264,3
133d159e-a202-4310-910f-eca392fe181e,1,1,1,5,0,0,14,0,0,0,1770991266,5
2134720099473744344,1,1,1,14,0,0,7,0,0,0,1770991265,14
57f5003b-6574-40b3-83d7-3b5dee1472e0,1,1,1,5,0,0,6,0,0,0,1770991267,5
1991921362058752616,1,1,1,6,3,1,13,0,0,0,1770991268,3
f8346c96-0de8-11e7-991c-3863bb43a7d0,1,1,1,14,5,0,11,0,0,0,1770991273,9
f8346dbd-0de8-11e7-991c-3863bb43a7d0,1,1,1,1,1,0,18,0,0,0,1770991271,0
f8349070-0de8-11e7-991c-3863bb43a7d0,1,1,1,18,4,1,0,0,0,0,1770991273,14
2363c5a3-93cc-41a2-a767-90f1826c041f,1,1,1,11,4,0,15,0,0,0,1770991273,7
f8351791-0de8-11e7-991c-3863bb43a7d0,1,1,1,10,0,0,5,0,0,0,1770991278,10
88b35b6d-f355-44dc-b85e-ed2eb1bc9099,1,1,1,14,3,1,4,0,0,0,1770991278,11
f8347a8b-0de8-11e7-991c-3863bb43a7d0,1,1,1,12,5,0,7,0,0,0,1770991278,7
569f4952-5a25-4394-a419-f9c4d9cca6f3,1,1,1,2,0,0,17,0,0,0,1770991279,2
9fef6df2-7f8f-43fc-a85b-7dd5453860f9,1,1,1,9,0,0,10,0,0,0,1770991280,9
1999639508813492766,1,1,1,18,0,0,1,1,0,0,1770991281,18
2132460331327742574,1,1,1,11,1,0,8,0,0,0,1770991279,10
2149920539832638004,1,1,1,2,0,1,12,0,0,0,1770991277,2
aefc33cd-40b9-48da-8b87-415428816bdb,1,1,1,3,1,0,12,0,0,0,1770991292,2
f83466c6-0de8-11e7-991c-3863bb43a7d0,1,1,1,12,0,1,1,0,0,0,1770991297,12
1999644268058967024,1,1,1,20,0,0,4,0,0,0,1770991217,20
f8346e51-0de8-11e7-991c-3863bb43a7d0,1,1,1,12,0,0,3,0,0,0,1770991296,12
f8351649-0de8-11e7-991c-3863bb43a7d0,1,1,1,7,2,0,12,0,0,0,1770991294,5
f7d416f8-4377-4019-bba7-302dc1d5a11d,1,1,1,9,0,0,6,0,0,0,1770991294,9
f83473ea-0de8-11e7-991c-3863bb43a7d0,1,1,1,6,0,1,16,0,0,0,1770991295,6
cad0e759-b605-458a-b772-768dcce81dc6,1,1,1,9,1,0,10,0,0,0,1770991298,8
f834c5c9-0de8-11e7-991c-3863bb43a7d0,1,1,1,8,1,0,7,0,0,0,1770991293,7
d1a5e406-718c-44b9-b9dd-e63605b888aa,1,1,1,5,0,0,10,0,0,0,1770991297,5
f834d34b-0de8-11e7-991c-3863bb43a7d0,1,1,1,37,2,0,1,0,0,0,1770991301,35
52ca4d94-587f-4a61-a298-a1a755e73bfb,1,1,1,11,0,0,8,0,0,0,1770991301,11
ab6517ea-ed53-42eb-8881-657d362e56e8,1,1,1,15,0,0,0,0,0,0,1770991302,15
2131371824572002576,1,1,1,15,0,0,1,0,0,0,1770991302,15
2031175112202687108,1,1,1,13,0,0,3,0,0,0,1770991298,13
e519df41-c4d7-403a-9afa-a5dd7cdd2d03,1,1,1,6,0,0,12,0,0,0,1770991299,6
f83532fa-0de8-11e7-991c-3863bb43a7d0,1,1,1,6,0,0,9,0,0,0,1770991300,6
f8347ba8-0de8-11e7-991c-3863bb43a7d0,1,1,1,2,0,0,17,0,0,0,1770991285,2
2089808297152151688,1,1,1,4,0,0,8,0,0,0,1770991283,4
f834cb89-0de8-11e7-991c-3863bb43a7d0,1,1,1,15,0,0,3,0,0,0,1770991282,15
15ec5783-ca7a-4225-ba51-cd0a45ecc975,1,1,1,1,0,0,10,0,0,0,1770991283,1
f834fcbe-0de8-11e7-991c-3863bb43a7d0,1,1,1,3,1,0,12,0,0,0,1770991284,2
f8351569-0de8-11e7-991c-3863bb43a7d0,1,1,1,13,1,0,6,0,0,0,1770991284,12
40ee059e-8530-4992-9114-c16b87d6832f,1,1,1,12,1,1,6,0,0,0,1770991284,11
1994515539257334312,1,1,1,4,0,0,15,0,0,0,1770991281,4
f8347002-0de8-11e7-991c-3863bb43a7d0,1,1,1,15,2,0,8,0,0,0,1770991290,13
f834f948-0de8-11e7-991c-3863bb43a7d0,1,1,1,13,3,0,2,0,0,0,1770991287,10
2110566771130438288,1,1,1,1,0,1,14,0,0,0,1770991248,1
9b0aff89-5242-475e-b03b-87c3c3bf51bb,1,1,1,4,1,0,15,0,0,0,1770991288,3
f8351f87-0de8-11e7-991c-3863bb43a7d0,1,1,1,6,5,0,13,0,0,0,1770991306,1
199f3d59-e726-4549-b9c1-4dfc8a343fdb,1,1,1,6,1,1,4,0,0,0,1770991306,5
625f105e-4407-4988-9095-d1979cbda5e1,1,1,1,8,0,1,10,0,0,0,1770991308,8
2127252912986958612,1,1,1,7,0,0,8,0,0,0,1770991308,7
2036103727838931110,1,1,1,9,0,2,0,0,0,0,1770991307,9
1976280681456741062,1,1,1,6,1,0,5,0,0,0,1770991310,5
f834f036-0de8-11e7-991c-3863bb43a7d0,1,1,1,13,2,0,10,0,0,0,1770991313,11
f834c6f5-0de8-11e7-991c-3863bb43a7d0,1,1,1,6,2,1,8,0,0,0,1770991313,4
01d29f8c-768d-4c4f-84ca-3de966075287,1,1,1,3,0,0,8,0,0,0,1770991314,3
2036412579943670600,1,1,1,6,0,0,6,0,0,0,1770991310,6
1ef5abb2-5af9-41f2-a0dd-1e44278ad9f1,1,1,1,8,3,1,2,0,0,0,1770991316,5
f834916a-0de8-11e7-991c-3863bb43a7d0,1,1,1,2,0,0,13,0,0,0,1770991315,2
77c1736c-a609-4453-94f7-8e4253a8193c,1,1,1,5,0,0,6,0,0,0,1770991311,5
2039387081833476178,1,1,1,14,0,0,6,0,0,0,1770991311,14
2071991821019036242,1,1,1,6,1,0,14,0,0,0,1770991306,5
2002247509585342522,1,1,1,8,2,0,3,0,0,0,1770991202,6
3dbbb3cb-b52d-46f8-8f9c-db11e83d081c,1,1,1,4,0,0,11,0,0,0,1770991203,4
4caf6e93-ddd7-4b6f-9e61-f9df1206ac92,1,1,1,13,2,0,6,0,0,0,1770991205,11
1e3beeb4-f8e1-452c-93e5-48df78d4b313,1,1,1,13,0,0,6,0,0,0,1770991203,13
f8352a4d-0de8-11e7-991c-3863bb43a7d0,1,1,1,24,0,0,9,0,0,0,1770991209,24
31382324-2931-491a-827a-40149e45afee,1,1,1,2,0,0,9,0,0,0,1770991215,2
634b697d-0e64-4102-8849-abac7a7f8e35,1,1,1,4,0,0,8,0,0,0,1770991216,4
1963273678015717438,1,1,1,10,1,0,9,0,0,0,1770991214,9
f834fda2-0de8-11e7-991c-3863bb43a7d0,1,1,1,17,0,0,6,0,0,0,1770991213,17
66763558-7a03-48a9-8665-6b4445b81f48,1,1,1,2,0,0,13,0,0,0,1770991225,2
a439fff7-8630-464c-b277-efca6f6bc664,1,1,1,1,0,0,14,0,0,0,1770991225,1
3a6d94a7-9fee-41c5-b8cc-a8487c5e691b,1,1,1,14,1,0,10,0,0,0,1770991223,13
e49a5b83-2c9c-4610-a48b-89cfea172c8f,1,1,1,6,1,0,5,0,0,0,1770991224,5
3f4f4ad4-a715-43d5-828f-f8381f26b66a,1,1,1,6,0,0,9,0,0,0,1770991198,6
be7e7068-b85f-42c1-8ea1-e1d64e531323,1,1,1,4,1,2,8,0,0,0,1770991234,3
f834a32d-0de8-11e7-991c-3863bb43a7d0,1,1,1,14,0,0,5,0,0,0,1770991234,14
dd008e3c-ff17-4c82-abe0-502272a62425,1,1,1,4,0,0,13,0,0,0,1770991233,4
2126939746529359956,1,1,1,6,0,0,13,0,0,0,1770991233,6
f83487f0-0de8-11e7-991c-3863bb43a7d0,1,1,1,3,0,0,12,0,0,0,1770991237,3
f834b50a-0de8-11e7-991c-3863bb43a7d0,1,1,1,2,0,0,13,0,0,0,1770991229,2
f8348021-0de8-11e7-991c-3863bb43a7d0,1,1,1,27,0,0,0,0,0,0,1770991230,27
2035765531590062506,1,1,1,5,0,0,6,0,0,0,1770991238,5
f8352306-0de8-11e7-991c-3863bb43a7d0,1,1,1,9,1,0,6,0,0,0,1770991243,8
2115804056935012722,0,0,0,0,0,0,0,0,,,1762186413,0
2080157934789007958,0,0,0,0,0,0,0,0,,,1762185137,0
1206f5c8-7d1f-4c32-9d65-f3e80186fbde,0,0,0,0,0,0,0,0,,,1763050570,0
f8346c01-0de8-11e7-991c-3863bb43a7d0,0,0,0,0,0,0,0,0,,,1764088692,0
f8352c1a-0de8-11e7-991c-3863bb43a7d0,0,0,0,0,0,0,0,0,,,86400,0
f834ca55-0de8-11e7-991c-3863bb43a7d0,0,0,0,0,0,0,0,0,,,86400,0
1961066392414132348,0,0,0,0,0,0,0,0,,,86400,0
2120986392451359068,0,0,0,0,0,0,0,0,,,86400,0
082262bd-086b-46c7-83ce-eed2b39142ff,0,0,0,0,0,0,0,0,,,86400,0
f834ffc9-0de8-11e7-991c-3863bb43a7d0,1,1,1,8,5,0,11,0,0,0,1770991248,3
13681246-4bf8-444a-a908-fa165e4ad298,1,1,1,9,0,0,6,0,0,0,1770991244,9
dc770287-c70c-43ea-a635-39f3dc6b09cd,1,1,1,6,4,0,5,0,0,0,1770991249,2
efd724b2-31cb-4aec-b9d9-8ab79271630c,1,1,1,10,0,0,7,0,0,0,1770991253,10
1984021766354634770,1,1,1,13,1,1,5,0,0,0,1770991244,12
f835259f-0de8-11e7-991c-3863bb43a7d0,1,1,1,5,1,0,10,0,0,0,1770991254,4
f834db9b-0de8-11e7-991c-3863bb43a7d0,1,1,1,9,8,0,8,0,0,0,1770991254,1
3b158c7a-a362-43ae-af1f-121b78be32d7,1,1,1,0,0,0,17,0,,,1770991247,0
af066ffd-b892-434f-8532-1982fc408780,1,1,1,8,1,0,3,0,0,0,1770991252,7
1994461916590643872,1,0,0,0,0,5,6,0,0,0,1770972191,0
3c837bc0-fd08-49c4-adf5-0e9a98e918a7,1,1,1,7,3,0,8,0,0,0,1770991253,4
f8349d6e-0de8-11e7-991c-3863bb43a7d0,1,1,1,9,0,0,10,0,0,0,1770991253,9
f8347361-0de8-11e7-991c-3863bb43a7d0,1,1,1,4,0,0,11,0,0,0,1770991253,4
f8352150-0de8-11e7-991c-3863bb43a7d0,1,1,1,4,0,0,6,0,0,0,1770991260,4
2012646293885032702,1,1,1,8,0,0,16,0,0,0,1770991261,8
f834d064-0de8-11e7-991c-3863bb43a7d0,1,1,1,10,0,0,9,0,0,0,1770991259,10
a51b429f-bf06-425a-b3fe-b3155aa6468c,1,1,1,5,0,0,6,0,0,0,1770991257,5
ee0fa23e-a6c2-474d-a6ef-bf581d63f1ae,1,1,1,8,2,0,3,0,0,0,1770991261,6
f1cafe36-f800-41f6-b74d-73953cb6394c,1,1,1,2,0,0,25,0,0,0,1770991261,2
a3b94ed8-8301-4ec6-baf2-64ac493b5106,1,1,1,5,3,0,9,0,0,0,1770991262,2
2111332861978124760,0,0,0,0,0,0,16,0,,,1770991262,0
dd8dee9d-d044-41d6-9371-8463cf9c671b,1,1,1,12,0,0,3,0,0,0,1770991262,12
f8353277-0de8-11e7-991c-3863bb43a7d0,1,1,1,10,0,1,4,0,0,0,1770991265,10
fbb9b58c-2b92-4bcf-8e4c-a982e40d2f39,1,1,1,13,0,0,6,0,0,0,1770991264,13
f836bc28-36a7-4ca6-bba6-0d75333d84bb,1,1,1,10,0,0,9,0,0,0,1770991264,10
3de6e5da-9702-4623-8683-26abd98012a8,1,1,1,6,0,0,6,0,0,0,1770991264,6
0cb6d635-6a7d-4d75-89b4-36b12616be12,1,1,1,11,2,0,8,0,0,0,1770991267,9
a9d13461-7f0f-47b0-9a97-8ec9e9792865,1,1,1,10,0,0,9,0,0,0,1770991272,10
f8351e42-0de8-11e7-991c-3863bb43a7d0,1,1,1,1,0,0,22,0,0,0,1770991273,1
f8350be5-0de8-11e7-991c-3863bb43a7d0,1,1,1,8,0,0,6,0,0,0,1770991273,8
e3f5d039-a49e-4b3b-ab4d-4efbef2068c6,1,1,1,23,0,0,0,0,0,0,1770991273,23
f8348924-0de8-11e7-991c-3863bb43a7d0,1,1,1,2,1,2,10,0,0,0,1770991269,1
8b703219-1e16-4ba1-9f46-2b7030c7849a,1,1,1,4,0,0,11,0,0,0,1770991269,4
f8351ff1-0de8-11e7-991c-3863bb43a7d0,1,1,1,1,0,0,14,0,0,0,1770991268,1
f8350c56-0de8-11e7-991c-3863bb43a7d0,1,1,1,15,2,0,8,0,0,0,1770991277,13
ee18dbd6-05b8-4d38-a120-f84c3499a77e,1,1,1,7,1,1,3,0,0,0,1770991280,6
d81e16e2-a410-4a0b-b5ae-b72748fc9781,1,1,1,9,1,0,10,0,0,0,1770991282,8
dd05a440-f881-410c-a071-864da11c634a,1,1,1,13,1,0,6,0,0,0,1770991284,12
910f1452-dbeb-4e69-b226-71b2d7e85715,1,1,1,4,1,0,7,0,0,0,1770991285,3
b0b8e427-7203-4844-9c70-129e08a74452,1,1,1,9,0,0,5,0,0,0,1770991280,9
2136546016037880534,1,1,1,4,0,0,11,0,0,0,1770991282,4
2079440939380771716,1,1,1,2,0,0,9,0,0,0,1770991290,2
f834fb66-0de8-11e7-991c-3863bb43a7d0,1,1,1,10,0,2,7,0,0,0,1770991291,10
25cc602a-152a-4abe-9df8-a131d0a5d94b,1,1,1,5,0,0,10,0,0,0,1770991289,5
0bc49982-74e9-4bbf-9991-e3d809d6319e,1,1,1,15,0,0,4,0,0,0,1770991290,15
2131714490587826928,1,1,1,6,1,0,10,0,0,0,1770991287,5
2158217922577811100,1,1,1,12,0,0,7,0,0,0,1770991285,12
2004828637786472956,1,1,1,15,0,1,3,0,0,0,1770991286,15
2171110977443594588,1,1,1,4,1,0,11,0,0,0,1770991296,3
2124668538068359456,1,1,1,12,0,0,7,0,0,0,1770991294,12
c98f50f6-1901-4c64-b164-8cf33245e022,1,1,1,17,4,0,1,0,0,0,1770991295,13
f835027c-0de8-11e7-991c-3863bb43a7d0,1,1,1,13,1,0,12,0,0,0,1770991294,12
2074236051937964826,1,1,1,13,2,0,3,0,0,0,1770991304,11
8f51f8f1-ecb8-4cd3-8529-296a03140c51,1,1,1,7,1,0,12,0,0,0,1770991302,6
f4a64c30-b97f-4ae5-b531-a11698b558d7,1,1,1,2,0,0,7,0,0,0,1770991301,2
f834923d-0de8-11e7-991c-3863bb43a7d0,1,1,1,4,1,0,35,0,0,0,1770991306,3
f834b652-0de8-11e7-991c-3863bb43a7d0,1,1,1,12,0,1,5,1,0,0,1770991304,12
f8346a3c-0de8-11e7-991c-3863bb43a7d0,1,1,1,5,0,0,6,0,0,0,1770991298,5
f835141c-0de8-11e7-991c-3863bb43a7d0,1,1,1,2,0,0,17,0,0,0,1770991298,2
57caf362-1e8b-46aa-9ee3-82341c405ab0,1,1,1,2,0,0,13,0,0,0,1770991299,2
f8349672-0de8-11e7-991c-3863bb43a7d0,1,1,1,13,0,0,8,0,0,0,1770991299,13
c935cfb1-ef73-402e-9b86-83aaaac6534d,1,1,1,10,0,0,9,0,0,0,1770991299,10
68323451-daf0-4532-a6cb-b070e3ef358f,1,1,1,12,0,0,7,0,0,0,1770991296,12
f8348781-0de8-11e7-991c-3863bb43a7d0,1,1,1,9,0,0,10,0,0,0,1770991300,9
fae99a0c-e88a-4112-94d8-f655cf34e651,1,1,1,0,0,0,15,0,,,1770991298,0
f8349de4-0de8-11e7-991c-3863bb43a7d0,1,1,1,11,2,1,23,0,0,0,1770991308,9
f834ff5a-0de8-11e7-991c-3863bb43a7d0,1,1,1,3,1,0,15,0,0,0,1770991308,2
b5894555-30a3-46db-918a-fdeb083d6001,1,1,1,3,3,0,12,0,0,0,1770991310,0
609c2f06-310e-4134-8dd2-3d23aa41487b,1,1,1,7,0,0,16,0,0,0,1770991310,7
2113560016964645240,1,1,1,5,0,0,14,0,0,0,1770991315,5
f8348857-0de8-11e7-991c-3863bb43a7d0,1,1,1,4,0,0,11,0,0,0,1770991313,4
f83514f9-0de8-11e7-991c-3863bb43a7d0,1,1,1,6,0,0,13,0,0,0,1770991314,6
7dd0fc98-c1dd-4c93-9c1d-4bbdf5f93346,1,1,1,8,0,0,7,0,0,0,1770991313,8
4764641e-b080-4c70-a1e1-049de81e09d0,1,1,1,15,2,1,21,0,0,0,1770991313,13
50cc3c7f-50ed-4c70-b483-c89f3f47c938,1,1,1,18,2,1,0,0,0,0,1770991314,16
2071724371800490690,1,1,1,9,0,1,10,0,0,0,1770991314,9
2100948177843249670,1,1,1,6,2,0,5,0,0,0,1770991316,4
2fded452-cbd0-4248-b008-f8a61ed9a85f,1,1,1,4,1,0,11,0,0,0,1770991315,3
f83472d3-0de8-11e7-991c-3863bb43a7d0,1,1,1,5,2,0,10,0,0,0,1770991305,3
a9bc314b-a3fd-46e5-a63b-f005258bba5f,1,1,1,3,0,0,16,0,0,0,1770991317,3
12d463d2-ce50-43bd-81b1-6be4dbdbbc1b,0,0,0,0,0,0,0,0,,,1763569347,0
fe534b6f-61ad-47d3-b9f6-cdaa128f53a4,0,0,0,0,0,0,0,0,,,1762199310,0
ca76adb6-4c84-4484-9ec3-b411b81ddbef,0,0,0,0,0,0,0,0,,,1762964958,0
f834ea45-0de8-11e7-991c-3863bb43a7d0,0,0,0,0,0,0,0,0,,,86400,0
9cc65d3d-cfcc-45ff-8f75-7264556b1cf9,0,0,0,0,0,0,0,0,,,86400,0
81676204-e42f-4d3d-991e-9c1264f36229,0,0,0,0,0,0,0,0,,,86400,0
f83529e2-0de8-11e7-991c-3863bb43a7d0,0,0,0,0,0,0,0,0,,,86400,0
186accbb-6a08-4e1d-b267-9033c4443a56,1,1,1,1,0,0,12,0,0,0,1770991221,1
f0f01d4c-ba4a-4ab2-9cc0-9fa1f9223300,1,1,1,5,0,0,9,0,0,0,1770991224,5
9f582e05-15e0-4a39-aef5-c719e0c78e26,1,1,1,6,2,0,5,0,0,0,1770991226,4
5bbdd12f-fec4-4741-9d5d-4a60834c5d02,1,1,1,9,0,0,10,0,0,0,1770991249,9
f8346f6f-0de8-11e7-991c-3863bb43a7d0,1,1,1,14,0,0,1,0,0,0,1770991249,14
c1789d39-705f-4c03-9c14-4d6a3a4f4400,1,1,1,4,0,0,15,0,0,0,1770991246,4
d1c0b0c2-6e4c-424e-a946-a2a95a711633,1,1,1,7,1,0,8,0,0,0,1770991261,6
a3bf0bfe-198b-4160-a2fb-cc7d10cfb4cf,1,1,1,6,2,0,13,0,0,0,1770991261,4
e32c0bb9-e85b-4764-b0fb-5c582cfd3a90,1,1,1,12,3,0,7,0,0,0,1770991263,9
065e0e5d-8a0d-49b7-9c1f-c8eaba51a8b4,1,1,1,8,1,0,10,0,0,0,1770991260,7
403c0f6c-d01a-4171-a7be-3aa4dbb0d7d1,1,1,1,2,0,0,17,0,0,0,1770991195,2
f83483f3-0de8-11e7-991c-3863bb43a7d0,1,1,1,23,1,0,15,0,0,0,1770991200,22
f834a3a0-0de8-11e7-991c-3863bb43a7d0,1,1,1,12,0,0,3,0,0,0,1770991228,12
1989983491501558234,1,1,1,5,0,0,6,0,0,0,1770991229,5
c23a4c0d-7e43-4042-80e2-7c894d07763b,1,1,1,8,3,0,2,0,0,0,1770991228,5
2131760674371160748,1,1,1,10,0,0,10,0,0,0,1770991298,10
f834dedf-0de8-11e7-991c-3863bb43a7d0,1,1,1,7,1,1,7,0,0,0,1770991294,6
fe6a64e7-c712-404c-85ae-ee77a37245b1,1,1,1,5,0,0,12,0,0,0,1770991295,5
2002579415401984808,1,1,1,3,0,0,8,0,0,0,1770991294,3
2076849845777355316,1,1,1,26,5,0,6,0,0,0,1770991297,21
2130224177726511580,1,1,1,7,1,0,8,0,0,0,1770991297,6
5f8ced09-665c-41e5-b67e-1e58fac21830,1,1,1,3,1,0,8,0,0,0,1770991298,2
2129865213174084448,1,1,1,5,1,0,14,0,0,0,1770991297,4
f834fede-0de8-11e7-991c-3863bb43a7d0,1,1,1,1,0,0,17,0,0,0,1770991304,1
1978882443666915710,1,1,1,13,0,0,5,0,0,0,1770991304,13
1942556871369959976,1,1,1,8,0,0,11,0,0,0,1770991306,8
2014558273483754010,1,1,1,8,0,0,11,0,0,0,1770991304,8
f834dc46-0de8-11e7-991c-3863bb43a7d0,1,1,1,14,1,0,1,0,0,0,1770991307,13
47c44bb1-d065-41f5-ad79-c18aee60af34,1,1,1,5,1,1,8,0,0,0,1770991307,4
2118368356250680236,1,1,1,5,0,0,10,0,0,0,1770991309,5
f8285d4f-5053-4e26-bb28-72016fe11353,1,1,1,9,0,0,10,0,0,0,1770991309,9
f834ab92-0de8-11e7-991c-3863bb43a7d0,1,1,1,8,2,2,6,0,0,0,1770991310,6
